TIME,H1_TEMP,H2_TEMP,AMB_TEMP,SP1_ABS,SP2_ABS,SP1_REL,SP2_REL,H1_MUL_NOISE,H2_MUL_NOISE,F_MUL_NOISE,H1_ADD_NOISE,H2_ADD_NOISE,F_ADD_NOISE,H1_NEG_SAT,H2_NEG_SAT,F_NEG_SAT,H1_POS_SAT,H2_POS_SAT,F_POS_SAT,H1_RATE_SAT,H2_RATE_SAT,F_RATE_SAT,H1_C_PWM,H2_C_PWM,F_C_PWM,H1_D_PWM,H2_D_PWM,F_D_PWM,CTRL_ACTION,CTRL_TIME
743412,62.5,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,53.39308980988601,0,0,53.39308980988601,0.0,0.0,0,0
743612,62.5,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,53.39308980988601,0,0,53.39308980988601,0.0,0.0,0,0
743812,62.5,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,53.39308980988601,0,0,53.39308980988601,0.0,0.0,0,0
744012,62.5,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,53.39308980988601,0,0,53.39308980988601,0.0,0.0,0,0
744212,62.5,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,53.39308980988601,0,0,53.39308980988601,0.0,0.0,0,0
744412,62.5,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,53.39308980988601,0,0,53.39308980988601,0.0,0.0,0,0
744612,62.5,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,53.39308980988601,0,0,53.39308980988601,0.0,0.0,0,0
744812,62.5,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,53.39308980988601,0,0,53.39308980988601,0.0,0.0,0,0
745012,62.5,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,53.39308980988601,0,0,53.39308980988601,0.0,0.0,0,0
745212,62.5,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,53.39308980988601,0,0,53.39308980988601,0.0,0.0,0,0
745412,62.5,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,53.39308980988601,0,0,53.39308980988601,0.0,0.0,0,0
745612,62.5,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,53.39308980988601,0,0,53.39308980988601,0.0,0.0,0,0
745812,62.5,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,53.39308980988601,0,0,53.39308980988601,0.0,0.0,0,0
746012,62.5,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,53.39308980988601,0,0,53.39308980988601,0.0,0.0,0,0
746212,62.5,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,53.39308980988601,0,0,53.39308980988601,0.0,0.0,0,0
746412,62.5,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,53.39308980988601,0,0,53.39308980988601,0.0,0.0,0,0
746612,62.5,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,53.39308980988601,0,0,53.39308980988601,0.0,0.0,0,0
746812,62.5,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,53.39308980988601,0,0,53.39308980988601,0.0,0.0,0,0
747012,62.5,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,53.39308980988601,0,0,53.39308980988601,0.0,0.0,0,0
747212,62.5,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,53.39308980988601,0,0,53.39308980988601,0.0,0.0,0,0
747412,62.5,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,53.39308980988601,0,0,53.39308980988601,0.0,0.0,0,0
747612,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,53.39308980988601,0,0,53.39308980988601,0.0,0.0,0,0
747812,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,53.39308980988601,0,0,53.39308980988601,0.0,0.0,0,0
748012,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,53.39308980988601,0,0,53.39308980988601,0.0,0.0,0,0
748212,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,53.39308980988601,0,0,53.39308980988601,0.0,0.0,0,0
748412,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,53.39308980988601,0,0,53.39308980988601,0.0,0.0,0,0
748612,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,53.39308980988601,0,0,53.39308980988601,0.0,0.0,0,0
748812,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,53.39308980988601,0,0,53.39308980988601,0.0,0.0,0,0
749012,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,53.39308980988601,0,0,53.39308980988601,0.0,0.0,0,0
749212,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,53.39308980988601,0,0,53.39308980988601,0.0,0.0,0,0
749412,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,53.39308980988601,0,0,53.39308980988601,0.0,0.0,0,0
749612,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,53.39308980988601,0,0,53.39308980988601,0.0,0.0,0,0
749812,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,53.39308980988601,0,0,53.39308980988601,0.0,0.0,0,0
750012,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,53.39308980988601,0,0,53.39308980988601,0.0,0.0,0,0
750212,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,1,0
750412,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
750612,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
750812,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
751012,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
751212,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
751412,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
751612,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
751812,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
752012,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
752212,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
752412,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
752612,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
752812,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
753012,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
753212,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
753412,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
753612,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
753812,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
754012,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
754212,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
754412,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
754612,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
754812,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
755012,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
755212,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
755412,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
755612,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
755812,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
756012,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
756212,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
756412,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
756612,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
756812,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
757012,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
757212,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
757412,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
757612,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
757812,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
758012,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
758212,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
758412,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
758612,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
758812,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
759012,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
759212,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
759412,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
759612,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
759812,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
760012,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
760212,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
760412,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
760612,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
760812,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
761012,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
761212,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
761412,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
761612,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
761812,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
762012,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
762212,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
762412,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
762612,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
762812,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
763012,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
763212,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
763412,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
763612,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
763812,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
764012,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
764212,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
764412,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
764612,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
764812,63.0,63.0,21.5,0.0,0.0,0.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,1000.0,1000.0,1000.0,47.467588976551696,0,0,47.467588976551696,0.0,0.0,0,0
